Date,Open,High,Low,Close,Adj Close,Volume
2010-11-22,3.415000,3.460000,3.385000,3.440000,3.157068,46266800
2010-11-23,3.400000,3.435000,3.335000,3.360000,3.083647,45783200
2010-11-24,3.395000,3.455000,3.392500,3.442500,3.159362,39778400
2010-11-26,3.440000,3.460000,3.400000,3.400000,3.120358,14310400
2010-11-29,3.385000,3.450000,3.370000,3.437500,3.154773,46819200
2010-11-30,3.385000,3.420000,3.340000,3.402500,3.122651,72093600
2010-12-01,3.470000,3.575000,3.465000,3.552500,3.260316,62653600
2010-12-02,3.552500,3.617500,3.550000,3.595000,3.299320,52931600
2010-12-03,3.577500,3.697500,3.570000,3.697500,3.393389,60604400
2010-12-06,3.710000,3.717500,3.612500,3.627500,3.329145,43842400
2010-12-07,3.712500,3.832500,3.705000,3.745000,3.436982,102681200
2010-12-08,3.740000,3.817500,3.712500,3.777500,3.466810,61325200
2010-12-09,3.687500,3.740000,3.635000,3.715000,3.409450,94240800
2010-12-10,3.715000,3.772500,3.705000,3.737500,3.430099,45190000
2010-12-13,3.752500,3.760000,3.632500,3.642500,3.342912,60910800
2010-12-14,3.712500,3.780000,3.642500,3.647500,3.347502,75516000
2010-12-15,3.655000,3.700000,3.562500,3.567500,3.274082,62417600
2010-12-16,3.605000,3.625000,3.562500,3.572500,3.278670,63187200
2010-12-17,3.575000,3.612500,3.532500,3.592500,3.297025,59315600
2010-12-20,3.605000,3.622500,3.575000,3.577500,3.283259,34408800
2010-12-21,3.612500,3.717500,3.610000,3.717500,3.411745,46695200
2010-12-22,3.710000,3.762500,3.675000,3.757500,3.448454,47798800
2010-12-23,3.757500,3.757500,3.715000,3.730000,3.423216,27378400
2010-12-27,3.720000,3.777500,3.652500,3.750000,3.441571,25550000
2010-12-28,3.750000,3.775000,3.712500,3.735000,3.427805,19426000
2010-12-29,3.732500,3.762500,3.700000,3.735000,3.427805,17766000
2010-12-30,3.730000,3.770000,3.717500,3.747500,3.439277,17448800
2010-12-31,3.750000,3.855000,3.745000,3.850000,3.533346,39125200
2011-01-03,3.880000,3.992500,3.875000,3.955000,3.629710,81744800
2011-01-04,3.962500,3.980000,3.855000,3.942500,3.618238,65138400
2011-01-05,4.015000,4.250000,3.975000,4.245000,3.895858,142821600
2011-01-06,4.355000,4.835000,4.342500,4.832500,4.435037,349331200
2011-01-07,4.777500,4.982500,4.670000,4.967500,4.558934,257998400
2011-01-10,4.877500,5.167500,4.840000,5.157500,4.733307,175034800
2011-01-11,5.227500,5.277500,4.967500,5.077500,4.659887,271108800
2011-01-12,5.080000,5.842500,5.062500,5.837500,5.357378,343189600
2011-01-13,5.775000,5.960000,5.595000,5.847500,5.366556,269519200
2011-01-14,5.747500,5.995000,5.712500,5.897500,5.412443,159535200
2011-01-18,5.817500,5.857500,5.617500,5.760000,5.286252,181334800
2011-01-19,5.762500,5.900000,5.590000,5.602500,5.141706,119789600
2011-01-20,5.547500,5.640000,5.447500,5.607500,5.146296,111140800
2011-01-21,5.667500,5.747500,5.545000,5.555000,5.098114,73924400
2011-01-24,5.810000,6.262500,5.745000,6.182500,5.674003,205690000
2011-01-25,6.155000,6.220000,5.952500,5.992500,5.499630,108685600
2011-01-26,6.055000,6.250000,6.012500,6.135000,5.630411,107466000
2011-01-27,6.222500,6.237500,6.000000,6.117500,5.614348,65739600
2011-01-28,6.132500,6.235000,5.800000,5.940000,5.451449,109479600
2011-01-31,5.950000,6.062500,5.852500,5.980000,5.488161,75016000
2011-02-01,6.032500,6.162500,5.992500,6.117500,5.614348,65410400
2011-02-02,6.082500,6.542500,6.082500,6.395000,5.869026,160661600
2011-02-03,6.405000,6.405000,6.137500,6.275000,5.758895,103077600
2011-02-04,6.362500,6.467500,6.337500,6.417500,5.889675,87290000
2011-02-07,6.330000,6.357500,6.127500,6.150000,5.644176,93423600
2011-02-08,6.157500,6.197500,5.940000,5.967500,5.476686,107658400
2011-02-09,5.990000,6.050000,5.715000,5.822500,5.343612,127752000
2011-02-10,5.692500,5.802500,5.650000,5.705000,5.235777,104235200
2011-02-11,5.685000,6.052500,5.592500,5.867500,5.384912,135927600
2011-02-14,5.937500,6.125000,5.755000,5.777500,5.302314,128782800
2011-02-15,5.787500,5.807500,5.612500,5.637500,5.173830,88698000
2011-02-16,5.712500,5.927500,5.692500,5.845000,5.364262,131836400
2011-02-17,5.680000,6.502500,5.652500,6.420000,5.891970,347009600
2011-02-18,6.385000,6.487500,6.307500,6.407500,5.880498,139441200
2011-02-22,6.197500,6.215000,5.782500,5.802500,5.325257,139664800
2011-02-23,5.802500,5.857500,5.445000,5.527500,5.072875,149160400
2011-02-24,5.555000,5.760000,5.515000,5.662500,5.196772,124612000
2011-02-25,5.815000,5.875000,5.735000,5.780000,5.304608,77565200
2011-02-28,5.875000,5.877500,5.535000,5.665000,5.199066,90369600
2011-03-01,5.675000,5.747500,5.412500,5.412500,4.967333,98844800
2011-03-02,5.405000,5.507500,5.062500,5.187500,4.760839,171814000
2011-03-03,5.307500,5.337500,5.060000,5.217500,4.788373,159370400
2011-03-04,5.222500,5.275000,5.132500,5.190000,4.763133,95976000
2011-03-07,5.227500,5.245000,4.987500,5.117500,4.696597,101914000
2011-03-08,5.172500,5.200000,4.780000,4.887500,4.485515,194718400
2011-03-09,4.872500,4.920000,4.742500,4.785000,4.391445,131897600
2011-03-10,4.675000,4.710000,4.475000,4.480000,4.111529,172273600
2011-03-11,4.517500,4.637500,4.415000,4.512500,4.141358,148683200
2011-03-14,4.547500,4.662500,4.475000,4.550000,4.175773,100336000
2011-03-15,4.327500,4.490000,4.252500,4.415000,4.051875,125628000
2011-03-16,4.375000,4.587500,4.325000,4.382500,4.022048,147652000
2011-03-17,4.500000,4.507500,4.300000,4.465000,4.097764,123851600
2011-03-18,4.535000,4.550000,4.400000,4.405000,4.042698,88696000
2011-03-21,4.500000,4.545000,4.395000,4.440000,4.074820,75183200
2011-03-22,4.427500,4.470000,4.342500,4.362500,4.003694,71833200
2011-03-23,4.355000,4.465000,4.260000,4.452500,4.086292,78239600
2011-03-24,4.547500,4.862500,4.537500,4.807500,4.412093,178059200
2011-03-25,4.850000,4.862500,4.650000,4.657500,4.274431,119639200
2011-03-28,4.767500,4.910000,4.725000,4.830000,4.432743,120428400
2011-03-29,4.830000,4.847500,4.727500,4.792500,4.398327,71576400
2011-03-30,4.830000,4.850000,4.552500,4.612500,4.233133,117632000
2011-03-31,4.620000,4.670000,4.530000,4.615000,4.235426,65511200
2011-04-01,4.675000,4.680000,4.487500,4.550000,4.175773,85007200
2011-04-04,4.550000,4.562500,4.355000,4.387500,4.026637,92432800
2011-04-05,4.452500,4.487500,4.385000,4.395000,4.033523,82107600
2011-04-06,4.427500,4.432500,4.327500,4.365000,4.005987,85698400
2011-04-07,4.375000,4.552500,4.357500,4.525000,4.152830,102120800
2011-04-08,4.560000,4.560000,4.375000,4.387500,4.026637,74655200
2011-04-11,4.405000,4.427500,4.282500,4.330000,3.973868,54620800
2011-04-12,4.287500,4.372500,4.207500,4.342500,3.985339,84075600
2011-04-13,4.387500,4.467500,4.332500,4.440000,4.074820,74958800
2011-04-14,4.400000,4.630000,4.375000,4.627500,4.246900,125470400
2011-04-15,4.592500,4.735000,4.570000,4.677500,4.292785,96972000
2011-04-18,4.567500,4.597500,4.450000,4.522500,4.150535,74358400
2011-04-19,4.525000,4.542500,4.382500,4.505000,4.134473,65986000
2011-04-20,4.670000,4.737500,4.567500,4.642500,4.260665,65051600
2011-04-21,4.692500,4.722500,4.620000,4.630000,4.249193,42130000
2011-04-25,4.650000,4.780000,4.647500,4.702500,4.315730,61961200
2011-04-26,4.742500,4.872500,4.695000,4.825000,4.428154,67600000
2011-04-27,4.850000,4.850000,4.725000,4.825000,4.428154,45000400
2011-04-28,4.825000,4.975000,4.770000,4.877500,4.476338,68400000
2011-04-29,4.910000,5.110000,4.902500,5.000000,4.588760,83600000
2011-05-02,5.105000,5.107500,4.907500,4.932500,4.526814,61382400
2011-05-03,4.875000,4.890000,4.637500,4.697500,4.311142,80800000
2011-05-04,4.712500,4.765000,4.575000,4.662500,4.279020,63935600
2011-05-05,4.625000,4.720000,4.562500,4.665000,4.281315,54400000
2011-05-06,4.762500,4.875000,4.725000,4.830000,4.432743,84108000
2011-05-09,4.845000,4.962500,4.832500,4.937500,4.531401,70632800
2011-05-10,4.977500,4.982500,4.895000,4.945000,4.538286,69097600
2011-05-11,4.970000,5.020000,4.900000,4.967500,4.558934,61600000
2011-05-12,4.950000,5.130000,4.937500,5.125000,4.703480,122400000
2011-05-13,4.800000,4.812500,4.530000,4.565000,4.189538,202519200
2011-05-16,4.552500,4.562500,4.422500,4.425000,4.061053,72818800
2011-05-17,4.410000,4.412500,4.280000,4.407500,4.044992,142036400
2011-05-18,4.425000,4.547500,4.410000,4.510000,4.139062,65884400
2011-05-19,4.545000,4.547500,4.377500,4.445000,4.079407,65088400
2011-05-20,4.435000,4.532500,4.415000,4.522500,4.150535,57582000
2011-05-23,4.457500,4.550000,4.400000,4.517500,4.145946,58800000
2011-05-24,4.540000,4.717500,4.527500,4.535000,4.162007,72037200
2011-05-25,4.512500,4.620000,4.467500,4.590000,4.212483,54531200
2011-05-26,4.590000,4.745000,4.577500,4.705000,4.318024,70643600
2011-05-27,4.725000,4.882500,4.720000,4.875000,4.474043,65882400
2011-05-31,4.970000,5.012500,4.850000,5.010000,4.597940,120071600
2011-06-01,4.987500,4.995000,4.775000,4.785000,4.391445,76220800
2011-06-02,4.792500,4.827500,4.705000,4.762500,4.370794,60759200
2011-06-03,4.707500,4.750000,4.592500,4.615000,4.235426,54930000
2011-06-06,4.607500,4.650000,4.512500,4.517500,4.145946,43598800
2011-06-07,4.552500,4.577500,4.495000,4.515000,4.143651,43395600
2011-06-08,4.492500,4.520000,4.357500,4.392500,4.031227,56928800
2011-06-09,4.390000,4.400000,4.185000,4.342500,3.985339,74163200
2011-06-10,4.350000,4.377500,4.245000,4.280000,3.927980,49354800
2011-06-13,4.280000,4.335000,4.220000,4.250000,3.900448,57476000
2011-06-14,4.287500,4.380000,4.267500,4.285000,3.932568,53457600
2011-06-15,4.227500,4.252500,4.105000,4.192500,3.847676,93591600
2011-06-16,4.195000,4.260000,3.987500,4.047500,3.714602,102490800
2011-06-17,4.095000,4.097500,3.827500,3.952500,3.627415,146788400
2011-06-20,3.917500,4.000000,3.875000,3.905000,3.583822,74596000
2011-06-21,3.920000,4.020000,3.882500,3.990000,3.661831,70427600
2011-06-22,3.962500,4.015000,3.927500,3.935000,3.611355,65172000
2011-06-23,3.885000,4.080000,3.850000,4.052500,3.719192,74402400
2011-06-24,4.032500,4.067500,3.910000,3.935000,3.611355,52905200
2011-06-27,3.935000,3.960000,3.715000,3.852500,3.535640,114215200
2011-06-28,3.852500,3.920000,3.825000,3.875000,3.556290,69220000
2011-06-29,3.900000,3.975000,3.765000,3.935000,3.611355,96054400
2011-06-30,3.945000,4.027500,3.885000,3.985000,3.657242,65230000
2011-07-01,3.985000,4.052500,3.905000,4.037500,3.705424,54080400
2011-07-05,4.032500,4.070000,3.935000,3.970000,3.643476,53529600
2011-07-06,3.967500,3.975000,3.870000,3.917500,3.595295,52958000
2011-07-07,3.937500,3.957500,3.862500,3.932500,3.609060,98613600
2011-07-08,3.877500,3.905000,3.825000,3.857500,3.540229,61951600
2011-07-11,3.785000,3.800000,3.712500,3.722500,3.416333,71438800
2011-07-12,3.705000,3.740000,3.610000,3.672500,3.370445,86760400
2011-07-13,3.722500,3.747500,3.630000,3.665000,3.363562,63436800
2011-07-14,3.680000,3.702500,3.502500,3.520000,3.230489,108899600
2011-07-15,3.540000,3.562500,3.452500,3.525000,3.235077,82773600
2011-07-18,3.497500,3.517500,3.405000,3.450000,3.166245,81820000
2011-07-19,3.460000,3.562500,3.460000,3.555000,3.262610,60222400
2011-07-20,3.567500,3.587500,3.500000,3.510000,3.221311,66295600
2011-07-21,3.515000,3.700000,3.462500,3.675000,3.372739,114342000
2011-07-22,3.707500,3.762500,3.660000,3.750000,3.441571,73719200
2011-07-25,3.692500,3.707500,3.637500,3.690000,3.386505,56692000
2011-07-26,3.585000,3.675000,3.547500,3.600000,3.303909,69827600
2011-07-27,3.550000,3.567500,3.455000,3.465000,3.180012,65221200
2011-07-28,3.452500,3.530000,3.397500,3.457500,3.173128,64817600
2011-07-29,3.422500,3.490000,3.405000,3.457500,3.173128,67765600
2011-08-01,3.537500,3.652500,3.507500,3.642500,3.342912,101962000
2011-08-02,3.617500,3.845000,3.605000,3.605000,3.308496,135643200
2011-08-03,3.612500,3.715000,3.577500,3.702500,3.397977,76523600
2011-08-04,3.635000,3.635000,3.350000,3.350000,3.074471,97973200
2011-08-05,3.427500,3.470000,3.150000,3.237500,2.971223,127058800
2011-08-08,3.080000,3.190000,2.962500,2.982500,2.737197,108418000
2011-08-09,3.040000,3.237500,3.000000,3.232500,2.966634,132983200
2011-08-10,3.137500,3.227500,3.067500,3.085000,2.831266,114005200
2011-08-11,3.085000,3.397500,3.085000,3.352500,3.076765,107879200
2011-08-12,3.710000,3.715000,3.167500,3.220000,2.955163,319578400
2011-08-15,3.252500,3.350000,3.235000,3.342500,3.067587,86415200
2011-08-16,3.305000,3.350000,3.187500,3.247500,2.980401,71686800
2011-08-17,3.257500,3.312500,3.160000,3.202500,2.939102,55332800
2011-08-18,3.057500,3.087500,2.950000,2.985000,2.739491,80256400
2011-08-19,2.935000,3.097500,2.912500,2.932500,2.691307,76133200
2011-08-22,3.015000,3.050000,2.952500,2.985000,2.739491,61187600
2011-08-23,3.057500,3.310000,3.052500,3.307500,3.035465,93831200
2011-08-24,3.300000,3.310000,3.175000,3.260000,2.991873,68750000
2011-08-25,3.195000,3.252500,3.115000,3.120000,2.863387,69096800
2011-08-26,3.107500,3.285000,3.052500,3.252500,2.984989,73266000
2011-08-29,3.345000,3.352500,3.267500,3.340000,3.065292,60152800
2011-08-30,3.317500,3.447500,3.295000,3.420000,3.138713,68476000
2011-08-31,3.445000,3.480000,3.300000,3.327500,3.053821,70580800
2011-09-01,3.372500,3.445000,3.317500,3.320000,3.046937,76231200
2011-09-02,3.245000,3.290000,3.205000,3.230000,2.964340,47135600
2011-09-06,3.125000,3.302500,3.095000,3.295000,3.023994,69624800
2011-09-07,3.562500,3.660000,3.465000,3.562500,3.269492,160662000
2011-09-08,3.527500,3.612500,3.487500,3.545000,3.253432,88016400
2011-09-09,3.515000,3.610000,3.440000,3.470000,3.184600,86982800
2011-09-12,3.422500,3.582500,3.422500,3.552500,3.260316,91648000
2011-09-13,3.582500,3.650000,3.527500,3.632500,3.333735,85383600
2011-09-14,3.727500,3.867500,3.725000,3.820000,3.505814,154719200
2011-09-15,3.905000,3.925000,3.840000,3.875000,3.556290,75290800
2011-09-16,3.882500,4.025000,3.845000,3.865000,3.547112,139158800
2011-09-19,3.800000,3.827500,3.687500,3.785000,3.473691,96820400
2011-09-20,3.832500,3.847500,3.670000,3.687500,3.384211,79243600
2011-09-21,3.707500,3.772500,3.615000,3.617500,3.319969,71525200
2011-09-22,3.475000,3.480000,3.312500,3.377500,3.099709,131463200
2011-09-23,3.357500,3.545000,3.337500,3.447500,3.163950,101144000
2011-09-26,3.490000,3.500000,3.300000,3.455000,3.170833,97212400
2011-09-27,3.542500,3.572500,3.432500,3.460000,3.175423,78138800
2011-09-28,3.467500,3.555000,3.300000,3.355000,3.079059,123653200
2011-09-29,3.415000,3.472500,3.187500,3.272500,3.003344,86641600
2011-09-30,3.220000,3.237500,3.122500,3.127500,2.870270,67778400
2011-10-03,3.087500,3.185000,2.952500,2.952500,2.709663,94989600
2011-10-04,2.880000,3.225000,2.867500,3.225000,2.959751,136154800
2011-10-05,3.217500,3.370000,3.152500,3.340000,3.065292,85670800
2011-10-06,3.357500,3.482500,3.352500,3.472500,3.186895,77319200
2011-10-07,3.487500,3.590000,3.415000,3.537500,3.246549,80697600
2011-10-10,3.597500,3.695000,3.590000,3.695000,3.391094,53437600
2011-10-11,3.665000,3.725000,3.642500,3.655000,3.354384,81608000
2011-10-12,3.725000,3.727500,3.650000,3.652500,3.352089,61206400
2011-10-13,3.635000,3.872500,3.625000,3.865000,3.547112,85483200
2011-10-14,3.932500,3.972500,3.835000,3.930000,3.606767,70245200
2011-10-17,3.885000,3.885000,3.715000,3.735000,3.427805,61178000
2011-10-18,3.715000,3.880000,3.692500,3.870000,3.551702,59091600
2011-10-19,3.875000,3.942500,3.782500,3.792500,3.480575,55756800
2011-10-20,3.690000,3.705000,3.460000,3.602500,3.306203,99030800
2011-10-21,3.647500,3.707500,3.560000,3.620000,3.322263,62842800
2011-10-24,3.635000,3.812500,3.627500,3.755000,3.446160,53525600
2011-10-25,3.702500,3.732500,3.605000,3.612500,3.315380,57799600
2011-10-26,3.682500,3.702500,3.550000,3.655000,3.354384,50311600
2011-10-27,3.790000,3.850000,3.705000,3.812500,3.498931,57773200
2011-10-28,3.780000,3.935000,3.770000,3.900000,3.579233,49015600
2011-10-31,3.775000,3.797500,3.700000,3.700000,3.395684,51998400
2011-11-01,3.565000,3.575000,3.480000,3.515000,3.225900,79082400
2011-11-02,3.550000,3.567500,3.382500,3.455000,3.170833,96160800
2011-11-03,3.492500,3.670000,3.400000,3.662500,3.361267,74937200
2011-11-04,3.630000,3.717500,3.572500,3.705000,3.400272,65484000
2011-11-07,3.677500,3.740000,3.600000,3.685000,3.381916,61353600
2011-11-08,3.732500,3.792500,3.672500,3.770000,3.459926,54972800
2011-11-09,3.682500,3.730000,3.565000,3.580000,3.285554,53224400
2011-11-10,3.667500,3.705000,3.527500,3.617500,3.319969,99048400
2011-11-11,3.720000,3.775000,3.517500,3.745000,3.436982,175156000
2011-11-14,3.745000,3.782500,3.662500,3.672500,3.370445,50029200
2011-11-15,3.637500,3.747500,3.627500,3.720000,3.414038,50566000
2011-11-16,3.650000,3.747500,3.632500,3.645000,3.345207,51242000
2011-11-17,3.637500,3.647500,3.450000,3.515000,3.225900,65750400
2011-11-18,3.535000,3.535000,3.445000,3.482500,3.196072,50135200
2011-11-21,3.427500,3.692500,3.375000,3.657500,3.356678,133078800
2011-11-22,3.697500,3.790000,3.677500,3.770000,3.459926,128748000
2011-11-23,3.730000,3.757500,3.607500,3.610000,3.313086,82534000
2011-11-25,3.562500,3.645000,3.500000,3.510000,3.221311,40662000
2011-11-28,3.625000,3.762500,3.625000,3.707500,3.402566,69061600
2011-11-29,3.702500,3.775000,3.667500,3.727500,3.420921,62344000
2011-11-30,3.840000,3.917500,3.807500,3.907500,3.586117,73032400
2011-12-01,3.875000,3.965000,3.857500,3.955000,3.629710,52976000
2011-12-02,3.997500,4.012500,3.892500,3.930000,3.606767,54646400
2011-12-05,3.995000,4.000000,3.837500,3.870000,3.551702,64469600
2011-12-06,3.892500,3.900000,3.775000,3.815000,3.501225,57383200
2011-12-07,3.790000,3.820000,3.712500,3.792500,3.480575,51001600
2011-12-08,3.755000,3.817500,3.660000,3.672500,3.370445,49148800
2011-12-09,3.645000,3.755000,3.595000,3.725000,3.418627,55584000
2011-12-12,3.645000,3.660000,3.565000,3.632500,3.333735,57320800
2011-12-13,3.680000,3.725000,3.510000,3.532500,3.241960,51659600
2011-12-14,3.502500,3.522500,3.357500,3.395000,3.115768,63602000
2011-12-15,3.452500,3.475000,3.357500,3.365000,3.088237,43514800
2011-12-16,3.392500,3.457500,3.362500,3.377500,3.099709,61911600
2011-12-19,3.392500,3.432500,3.277500,3.290000,3.019405,46327600
2011-12-20,3.365000,3.487500,3.365000,3.475000,3.189190,44520800
2011-12-21,3.455000,3.492500,3.362500,3.430000,3.147890,54842400
2011-12-22,3.440000,3.587500,3.440000,3.577500,3.283259,57656000
2011-12-23,3.595000,3.600000,3.512500,3.542500,3.251137,24894800
2011-12-27,3.527500,3.570000,3.505000,3.515000,3.225900,19571200
2011-12-28,3.515000,3.522500,3.425000,3.427500,3.145596,23396000
2011-12-29,3.462500,3.500000,3.412500,3.492500,3.205249,21111200
2011-12-30,3.480000,3.517500,3.460000,3.465000,3.180012,18695600
2012-01-03,3.575000,3.600000,3.502500,3.510000,3.221311,46804400
2012-01-04,3.512500,3.565000,3.480000,3.550000,3.258020,34737200
2012-01-05,3.532500,3.695000,3.517500,3.677500,3.375033,56354800
2012-01-06,3.675000,3.677500,3.592500,3.635000,3.336029,53325200
2012-01-09,3.637500,3.705000,3.610000,3.635000,3.336029,50824400
2012-01-10,3.690000,3.692500,3.595000,3.620000,3.322263,54632800
2012-01-11,3.587500,3.620000,3.532500,3.547500,3.255726,48427200
2012-01-12,3.555000,3.557500,3.447500,3.525000,3.235077,65236400
2012-01-13,3.500000,3.507500,3.415000,3.432500,3.150184,50430000
2012-01-17,3.485000,3.485000,3.375000,3.380000,3.102002,62717600
2012-01-18,3.445000,3.522500,3.427500,3.495000,3.207544,63267600
2012-01-19,3.525000,3.592500,3.487500,3.587500,3.292436,60831200
2012-01-20,3.582500,3.625000,3.542500,3.555000,3.262610,54627200
2012-01-23,3.557500,3.655000,3.512500,3.652500,3.352089,56279200
2012-01-24,3.627500,3.750000,3.625000,3.735000,3.427805,73092000
2012-01-25,3.635000,3.722500,3.530000,3.712500,3.407156,127415200
2012-01-26,3.767500,3.810000,3.657500,3.677500,3.375033,79967200
2012-01-27,3.655000,3.747500,3.625000,3.727500,3.420921,44999600
2012-01-30,3.662500,3.717500,3.607500,3.700000,3.395684,39907600
2012-01-31,3.710000,3.712500,3.627500,3.692500,3.388800,35790000
2012-02-01,3.735000,3.775000,3.682500,3.732500,3.425510,42802000
2012-02-02,3.752500,3.887500,3.715000,3.872500,3.553995,69623600
2012-02-03,3.930000,3.987500,3.922500,3.955000,3.629710,49523200
2012-02-06,3.935000,3.940000,3.890000,3.925000,3.602178,27886800
2012-02-07,3.930000,3.957500,3.865000,3.935000,3.611355,41029600
2012-02-08,3.935000,4.155000,3.915000,4.077500,3.742135,84761200
2012-02-09,4.127500,4.150000,4.067500,4.075000,3.739840,56194400
2012-02-10,4.035000,4.050000,3.952500,3.975000,3.648064,44026800
2012-02-13,4.075000,4.090000,3.955000,4.037500,3.705424,61066800
2012-02-14,4.037500,4.095000,4.002500,4.060000,3.726075,45375600
2012-02-15,4.097500,4.225000,4.032500,4.042500,3.710014,111085600
2012-02-16,3.765000,4.145000,3.750000,4.112500,3.774256,188858800
2012-02-17,4.115000,4.142500,3.925000,3.962500,3.636594,102036000
2012-02-21,3.960000,4.080000,3.952500,3.982500,3.654948,51817600
2012-02-22,3.962500,4.060000,3.950000,3.955000,3.629710,49243200
2012-02-23,3.962500,4.000000,3.900000,3.977500,3.650360,32396800
2012-02-24,3.990000,3.995000,3.930000,3.947500,3.622827,36666800
2012-02-27,3.897500,3.915000,3.812500,3.867500,3.549406,74526800
2012-02-28,3.867500,3.912500,3.792500,3.832500,3.517286,69988400
2012-02-29,3.845000,3.910000,3.785000,3.787500,3.475987,68919600
2012-03-01,3.802500,3.857500,3.787500,3.812500,3.498931,44994400
2012-03-02,3.800000,3.900000,3.800000,3.845000,3.528757,68407600
2012-03-05,3.817500,3.825000,3.687500,3.715000,3.409450,51484800
2012-03-06,3.672500,3.702500,3.615000,3.680000,3.377328,47140000
2012-03-07,3.700000,3.717500,3.650000,3.702500,3.397977,44198400
2012-03-08,3.712500,3.752500,3.692500,3.715000,3.409450,43085200
2012-03-09,3.725000,3.752500,3.685000,3.705000,3.400272,36783600
2012-03-12,3.720000,3.745000,3.637500,3.647500,3.347502,29994800
2012-03-13,3.662500,3.717500,3.645000,3.697500,3.393389,55328800
2012-03-14,3.697500,3.705000,3.580000,3.592500,3.297025,73570800
2012-03-15,3.602500,3.665000,3.590000,3.645000,3.345207,38238000
2012-03-16,3.647500,3.665000,3.627500,3.650000,3.349796,42834000
2012-03-19,3.670000,3.687500,3.642500,3.660000,3.358974,40540000
2012-03-20,3.640000,3.640000,3.567500,3.600000,3.303909,44961600
2012-03-21,3.600000,3.647500,3.560000,3.615000,3.317674,46784000
2012-03-22,3.587500,3.640000,3.577500,3.610000,3.313086,42537200
2012-03-23,3.600000,3.647500,3.575000,3.637500,3.338324,31545600
2012-03-26,3.672500,3.697500,3.637500,3.680000,3.377328,28860000
2012-03-27,3.695000,3.750000,3.687500,3.705000,3.400272,41996800
2012-03-28,3.752500,3.840000,3.725000,3.790000,3.478281,89244800
2012-03-29,3.785000,3.837500,3.737500,3.807500,3.494342,37270000
2012-03-30,3.840000,3.872500,3.785000,3.850000,3.533346,52724000
2012-04-02,3.840000,3.872500,3.777500,3.832500,3.517286,40777600
2012-04-03,3.860000,3.865000,3.750000,3.770000,3.459926,43047600
2012-04-04,3.712500,3.760000,3.640000,3.662500,3.361267,49589600
2012-04-05,3.667500,3.712500,3.645000,3.657500,3.356678,36942400
2012-04-09,3.600000,3.622500,3.540000,3.610000,3.313086,36550400
2012-04-10,3.595000,3.645000,3.522500,3.540000,3.248844,47036000
2012-04-11,3.587500,3.662500,3.575000,3.585000,3.290142,37296000
2012-04-12,3.590000,3.690000,3.575000,3.670000,3.368151,38486800
2012-04-13,3.637500,3.657500,3.537500,3.540000,3.248844,31132400
2012-04-16,3.565000,3.575000,3.440000,3.497500,3.209839,46346800
2012-04-17,3.507500,3.550000,3.492500,3.505000,3.216721,46069600
2012-04-18,3.482500,3.500000,3.425000,3.467500,3.182306,40076400
2012-04-19,3.422500,3.552500,3.397500,3.415000,3.134124,66718800
2012-04-20,3.435000,3.445000,3.340000,3.347500,3.072176,50959200
2012-04-23,3.290000,3.322500,3.227500,3.307500,3.035465,70624400
2012-04-24,3.317500,3.345000,3.187500,3.205000,2.941396,73044000
2012-04-25,3.252500,3.295000,3.192500,3.270000,3.001050,72711200
2012-04-26,3.267500,3.300000,3.245000,3.272500,3.003344,53920800
2012-04-27,3.267500,3.287500,3.210000,3.245000,2.978106,47535600
2012-04-30,3.227500,3.267500,3.205000,3.250000,2.982695,26226800
2012-05-01,3.232500,3.342500,3.232500,3.307500,3.035465,40868000
2012-05-02,3.295000,3.307500,3.195000,3.212500,2.948279,68400800
2012-05-03,3.220000,3.240000,3.137500,3.157500,2.897803,41953600
2012-05-04,3.137500,3.155000,3.065000,3.065000,2.812911,54509200
2012-05-07,3.120000,3.172500,3.092500,3.117500,2.861092,60444000
2012-05-08,3.090000,3.135000,3.035000,3.115000,2.858798,46231200
2012-05-09,3.060000,3.152500,3.030000,3.127500,2.870270,52060800
2012-05-10,3.157500,3.162500,3.055000,3.105000,2.849621,59709200
2012-05-11,3.362500,3.420000,3.290000,3.302500,3.030877,143514000
2012-05-14,3.275000,3.332500,3.207500,3.282500,3.012522,43747200
2012-05-15,3.282500,3.355000,3.235000,3.250000,2.982695,59994000
2012-05-16,3.255000,3.292500,3.175000,3.185000,2.923041,47048400
2012-05-17,3.197500,3.227500,3.162500,3.162500,2.902391,33536400
2012-05-18,3.170000,3.185000,3.005000,3.020000,2.771612,56728800
2012-05-21,3.025000,3.087500,3.005000,3.072500,2.819794,41626000
2012-05-22,3.070000,3.075000,2.990000,3.035000,2.785378,41014000
2012-05-23,3.002500,3.115000,2.957500,3.110000,2.854209,49600000
2012-05-24,3.127500,3.132500,3.005000,3.027500,2.778495,52042000
2012-05-25,3.025000,3.125000,3.025000,3.100000,2.845031,39175200
2012-05-29,3.150000,3.200000,3.137500,3.180000,2.918452,31000000
2012-05-30,3.145000,3.167500,3.087500,3.142500,2.884036,37979200
2012-05-31,3.142500,3.155000,3.067500,3.107500,2.851915,35819200
2012-06-01,3.042500,3.072500,2.990000,2.995000,2.748668,44098400
2012-06-04,3.010000,3.027500,2.907500,2.932500,2.691307,43285600
2012-06-05,2.917500,3.025000,2.917500,3.017500,2.769317,36522400
2012-06-06,3.040000,3.105000,3.017500,3.097500,2.842737,36896800
