Date,Open,High,Low,Close,Volume,Name
2006-04-20,27.049.999,27.190.001,26.700.001,27.030.001,45648300,MSFT
2006-04-21,27.049.999,27.389.999,27.000.000,27.150.000,58528000,MSFT
2006-04-24,27.070.000,27.250.000,26.980.000,27.110.001,42318400,MSFT
2006-04-25,27.090.000,27.209.999,27.020.000,27.110.001,49222500,MSFT
2006-04-26,27.080.000,27.230.000,27.000.000,27.100.000,39190000,MSFT
2006-04-27,26.969.999,27.629.999,26.940.001,27.250.000,96509600,MSFT
2006-04-28,24.230.000,24.500.000,24.000.000,24.150.000,591052200,MSFT
2006-05-01,24.320.000,25.000.000,24.090.000,24.290.001,174800900,MSFT
2006-05-02,24.490.000,25.000.000,23.900.000,24.010.000,190533500,MSFT
2006-05-03,23.990.000,24.020.000,23.150.000,23.170.000,211527100,MSFT
2006-05-04,23.350.000,23.670.000,23.139.999,23.440.001,171257400,MSFT
2006-05-05,23.660.000,23.950.001,23.520.000,23.799.999,131604300,MSFT
2006-05-08,23.850.000,25.000.000,23.510.000,23.730.000,80693500,MSFT
2006-05-09,23.750.000,24.000.000,23.490.000,23.620.001,75345900,MSFT
2006-05-10,23.670.000,23.790.001,23.590.000,23.770.000,76563300,MSFT
2006-05-11,23.709.999,23.790.001,23.150.000,23.219.999,92916700,MSFT
2006-05-12,23.139.999,23.370.001,23.049.999,23.170.000,83115900,MSFT
2006-05-15,23.100.000,23.230.000,23.030.001,23.150.000,67314800,MSFT
2006-05-16,23.160.000,24.000.000,22.910.000,23.010.000,82095100,MSFT
2006-05-17,22.889.999,23.080.000,22.730.000,22.730.000,98598300,MSFT
2006-05-18,22.840.000,23.139.999,22.760.000,22.830.000,95476400,MSFT
2006-05-19,22.790.001,22.900.000,22.520.000,22.559.999,100071200,MSFT
2006-05-22,22.480.000,23.020.000,22.450.001,22.879.999,87322300,MSFT
2006-05-23,23.110.001,23.379.999,22.770.000,22.790.001,79986300,MSFT
2006-05-24,22.990.000,23.540.001,22.980.000,23.500.000,107356700,MSFT
2006-05-25,23.570.000,23.920.000,23.540.001,23.740.000,83052700,MSFT
2006-05-26,23.770.000,23.879.999,23.559.999,23.719.999,46861600,MSFT
2006-05-30,23.549.999,23.760.000,23.139.999,23.150.000,52497500,MSFT
2006-05-31,23.260.000,23.350.000,22.650.000,22.650.000,120202000,MSFT
2006-06-01,22.740.000,22.840.000,22.620.001,22.820.000,80230800,MSFT
2006-06-02,22.870.001,22.990.000,22.670.000,22.760.000,73935600,MSFT
2006-06-05,22.719.999,22.730.000,22.490.000,22.500.000,63914100,MSFT
2006-06-06,22.549.999,22.559.999,21.980.000,22.129.999,126601300,MSFT
2006-06-07,22.150.000,22.389.999,22.010.000,22.040.001,73827500,MSFT
2006-06-08,22.030.001,22.209.999,21.969.999,22.110.001,104126900,MSFT
2006-06-09,22.150.000,22.190.001,21.889.999,21.920.000,52573800,MSFT
2006-06-12,21.959.999,22.100.000,21.700.001,21.709.999,74309700,MSFT
2006-06-13,21.730.000,22.030.001,21.459.999,21.510.000,113175300,MSFT
2006-06-14,21.590.000,21.940.001,21.549.999,21.879.999,86081500,MSFT
2006-06-15,22.010.000,22.129.999,21.799.999,22.070.000,121577300,MSFT
2006-06-16,21.969.999,22.280.001,21.790.001,22.100.000,147506500,MSFT
2006-06-19,22.139.999,22.600.000,22.120.001,22.549.999,129640900,MSFT
2006-06-20,22.540.001,22.760.000,22.500.000,22.559.999,90598500,MSFT
2006-06-21,22.610.001,23.150.000,22.530.001,23.080.000,91660300,MSFT
2006-06-22,23.059.999,23.170.000,22.780.001,22.879.999,76590600,MSFT
2006-06-23,22.850.000,22.870.001,22.500.000,22.500.000,60532600,MSFT
2006-06-26,22.650.000,22.889.999,22.629.999,22.820.000,53644100,MSFT
2006-06-27,22.889.999,23.160.000,22.840.000,22.860.001,84759100,MSFT
2006-06-28,22.959.999,23.250.000,22.910.000,23.160.000,71906500,MSFT
2006-06-29,23.320.000,23.629.999,23.219.999,23.469.999,121395500,MSFT
2006-06-30,23.540.001,23.650.000,23.299.999,23.299.999,73048800,MSFT
2006-07-03,23.530.001,23.719.999,23.450.001,23.700.001,25711400,MSFT
2006-07-05,23.480.000,23.520.000,23.299.999,23.350.000,53093500,MSFT
2006-07-06,23.450.001,23.610.001,23.420.000,23.480.000,44775200,MSFT
2006-07-07,23.389.999,23.549.999,23.299.999,23.299.999,63168800,MSFT
2006-07-10,23.430.000,23.660.000,23.379.999,23.500.000,50565100,MSFT
2006-07-11,23.370.001,23.370.001,22.740.000,23.100.000,88676300,MSFT
2006-07-12,22.790.001,22.879.999,22.620.001,22.639.999,77379300,MSFT
2006-07-13,22.370.001,22.610.001,22.250.000,22.260.000,73099500,MSFT
2006-07-14,22.280.001,22.549.999,22.230.000,22.290.001,67499400,MSFT
2006-07-17,22.290.001,22.610.001,22.260.000,22.480.000,37053500,MSFT
2006-07-18,22.590.000,22.760.000,22.480.000,22.740.000,65047300,MSFT
2006-07-19,22.820.000,23.459.999,22.719.999,23.400.000,82188200,MSFT
2006-07-20,23.440.001,23.450.001,22.780.001,22.850.000,76605200,MSFT
2006-07-21,24.080.000,24.150.000,23.000.000,23.870.001,175483800,MSFT
2006-07-24,24.010.000,24.110.001,23.790.001,24.000.000,59586700,MSFT
2006-07-25,24.000.000,24.290.001,23.900.000,24.219.999,60075800,MSFT
2006-07-26,24.120.001,24.530.001,24.100.000,24.370.001,54942100,MSFT
2006-07-27,24.580.000,24.600.000,23.770.000,23.870.001,85386800,MSFT
2006-07-28,24.080.000,24.280.001,24.059.999,24.250.000,51705800,MSFT
2006-07-31,24.070.000,24.420.000,24.010.000,24.059.999,40254400,MSFT
2006-08-01,24.020.000,24.200.001,23.850.000,23.990.000,49168700,MSFT
2006-08-02,24.120.001,24.400.000,24.030.001,24.299.999,46462000,MSFT
2006-08-03,24.190.001,24.480.000,24.150.000,24.209.999,43155300,MSFT
2006-08-04,24.400.000,24.490.000,24.150.000,24.290.001,45690400,MSFT
2006-08-07,24.280.001,24.480.000,24.190.001,24.219.999,36862400,MSFT
2006-08-08,24.389.999,24.520.000,24.200.001,24.340.000,58171300,MSFT
2006-08-09,24.490.000,24.639.999,24.340.000,24.440.001,44405700,MSFT
2006-08-10,24.370.001,24.600.000,24.340.000,24.459.999,31753400,MSFT
2006-08-11,24.430.000,24.450.001,24.200.001,24.430.000,30255500,MSFT
2006-08-14,24.520.000,24.600.000,24.350.000,24.530.001,47831900,MSFT
2006-08-15,24.549.999,24.650.000,24.440.001,24.620.001,48994500,MSFT
2006-08-16,24.610.001,24.730.000,24.469.999,24.700.001,52373600,MSFT
2006-08-17,24.700.001,24.750.000,24.610.001,24.700.001,45674800,MSFT
2006-08-18,25.049.999,25.799.999,24.980.000,25.790.001,128414800,MSFT
2006-08-21,25.660.000,26.129.999,25.559.999,26.120.001,88398300,MSFT
2006-08-22,26.010.000,26.250.000,25.620.001,25.620.001,89312400,MSFT
2006-08-23,25.650.000,25.950.001,25.520.000,25.670.000,44648500,MSFT
2006-08-24,25.820.000,25.860.001,25.500.000,25.740.000,35933300,MSFT
2006-08-25,25.709.999,26.000.000,25.690.001,25.850.000,33115900,MSFT
2006-08-28,25.840.000,26.000.000,25.690.001,25.950.001,34190900,MSFT
2006-08-29,25.920.000,25.980.000,25.629.999,25.840.000,42711200,MSFT
2006-08-30,25.850.000,25.889.999,25.639.999,25.799.999,30283100,MSFT
2006-08-31,25.870.001,25.980.000,25.680.000,25.700.001,26380500,MSFT
2006-09-01,25.889.999,25.969.999,25.639.999,25.840.000,31594600,MSFT
2006-09-05,25.690.001,25.959.999,25.559.999,25.610.001,44222400,MSFT
2006-09-06,25.510.000,25.719.999,25.510.000,25.610.001,50160400,MSFT
2006-09-07,25.480.000,25.700.001,25.389.999,25.430.000,51266900,MSFT
2006-09-08,25.530.001,25.790.001,25.459.999,25.600.000,36866800,MSFT
2006-09-11,25.430.000,25.950.001,25.420.000,25.910.000,55608200,MSFT
2006-09-12,25.900.000,25.980.000,25.719.999,25.930.000,52248800,MSFT
2006-09-13,25.820.000,26.100.000,25.820.000,25.980.000,37706700,MSFT
2006-09-14,25.990.000,26.500.000,25.980.000,26.330.000,74324500,MSFT
2006-09-15,26.580.000,26.940.001,26.490.000,26.850.000,126057700,MSFT
2006-09-18,26.740.000,27.040.001,26.670.000,26.790.001,49135000,MSFT
2006-09-19,26.740.000,26.940.001,26.719.999,26.860.001,43039100,MSFT
2006-09-20,27.010.000,27.230.000,26.990.000,27.180.000,71676400,MSFT
2006-09-21,27.240.000,27.250.000,26.850.000,26.900.000,58495100,MSFT
2006-09-22,26.830.000,26.850.000,26.480.000,26.660.000,47712500,MSFT
2006-09-25,26.809.999,27.190.001,26.790.001,26.950.001,67903900,MSFT
2006-09-26,26.910.000,27.320.000,26.879.999,27.200.001,54766500,MSFT
2006-09-27,27.180.000,27.469.999,27.120.001,27.440.001,66233900,MSFT
2006-09-28,27.469.999,27.520.000,27.260.000,27.400.000,44179700,MSFT
2006-09-29,27.350.000,27.420.000,27.209.999,27.350.000,34283500,MSFT
2006-10-02,27.320.000,27.490.000,27.150.000,27.360.001,52908100,MSFT
2006-10-03,27.370.001,27.480.000,27.209.999,27.370.001,39386200,MSFT
2006-10-04,27.389.999,27.959.999,27.370.001,27.940.001,82191200,MSFT
2006-10-05,27.920.000,28.110.001,27.780.001,27.920.000,81967200,MSFT
2006-10-06,27.760.000,28.000.000,27.650.000,27.870.001,36452200,MSFT
2006-10-09,27.799.999,27.930.000,27.620.001,27.719.999,33366300,MSFT
2006-10-10,27.690.001,27.750.000,27.440.001,27.690.001,34598500,MSFT
2006-10-11,27.459.999,27.670.000,27.420.000,27.540.001,37219600,MSFT
2006-10-12,27.580.000,28.290.001,27.540.001,28.219.999,120174900,MSFT
2006-10-13,28.340.000,28.690.001,28.309.999,28.370.001,129751900,MSFT
2006-10-16,28.480.000,28.600.000,28.330.000,28.450.001,49744800,MSFT
2006-10-17,28.240.000,28.510.000,28.170.000,28.440.001,40122600,MSFT
2006-10-18,28.500.000,28.700.001,28.260.000,28.520.000,40630800,MSFT
2006-10-19,28.350.000,28.450.001,28.120.001,28.290.001,44730800,MSFT
2006-10-20,28.480.000,28.490.000,28.170.000,28.430.000,48887800,MSFT
2006-10-23,28.299.999,28.690.001,28.180.000,28.450.001,48525000,MSFT
2006-10-24,28.430.000,28.430.000,28.129.999,28.280.001,61409600,MSFT
2006-10-25,28.280.001,28.459.999,28.139.999,28.309.999,40717100,MSFT
2006-10-26,28.330.000,28.410.000,28.040.001,28.350.000,69964200,MSFT
2006-10-27,28.490.000,28.790.001,28.250.000,28.340.000,89060100,MSFT
2006-10-30,28.350.000,28.840.000,28.320.000,28.530.001,47296800,MSFT
2006-10-31,28.660.000,28.850.000,28.559.999,28.709.999,61861700,MSFT
2006-11-01,28.780.001,28.990.000,28.700.001,28.809.999,75895900,MSFT
2006-11-02,28.709.999,28.860.001,28.580.000,28.770.000,58674400,MSFT
2006-11-03,28.850.000,28.930.000,28.610.001,28.730.000,41124500,MSFT
2006-11-06,28.770.000,29.049.999,28.760.000,28.840.000,60446200,MSFT
2006-11-07,28.860.001,29.070.000,28.799.999,28.950.001,56511200,MSFT
2006-11-08,28.780.001,29.230.000,28.660.000,28.980.000,77403300,MSFT
2006-11-09,29.110.001,29.400.000,29.000.000,29.260.000,89407500,MSFT
2006-11-10,29.170.000,29.290.001,29.150.000,29.240.000,37855100,MSFT
2006-11-13,29.190.001,29.459.999,29.160.000,29.350.000,47271800,MSFT
2006-11-14,29.280.001,29.420.000,29.070.000,29.230.000,63012500,MSFT
2006-11-15,29.129.999,29.360.001,29.110.001,29.120.001,63943200,MSFT
2006-11-16,29.139.999,29.639.999,29.129.999,29.469.999,64328500,MSFT
2006-11-17,29.309.999,29.540.001,29.280.001,29.400.000,49356700,MSFT
2006-11-20,29.520.000,30.000.000,29.500.000,29.889.999,85703800,MSFT
2006-11-21,29.910.000,30.000.000,29.790.001,29.920.000,66446600,MSFT
2006-11-22,29.969.999,30.000.000,29.820.000,29.920.000,43907200,MSFT
2006-11-24,29.660.000,29.840.000,29.639.999,29.760.000,20456700,MSFT
2006-11-27,29.690.001,29.740.000,29.330.000,29.480.000,72722100,MSFT
2006-11-28,29.340.000,29.420.000,29.129.999,29.389.999,52602300,MSFT
2006-11-29,29.440.001,29.780.001,29.430.000,29.570.000,58775100,MSFT
2006-11-30,29.420.000,29.570.000,29.330.000,29.360.001,53297400,MSFT
2006-12-01,29.230.000,29.299.999,28.900.000,29.120.001,72257000,MSFT
2006-12-04,29.230.000,29.520.000,29.170.000,29.330.000,55123400,MSFT
2006-12-05,29.360.001,29.400.000,29.030.001,29.129.999,45606000,MSFT
2006-12-06,29.100.000,29.129.999,28.870.001,28.990.000,48564100,MSFT
2006-12-07,28.959.999,29.070.000,28.809.999,28.850.000,46831100,MSFT
2006-12-08,28.820.000,29.400.000,28.799.999,29.400.000,108854900,MSFT
2006-12-11,29.190.001,29.750.000,29.110.001,29.540.001,107712000,MSFT
2006-12-12,29.559.999,29.629.999,29.219.999,29.430.000,68529400,MSFT
2006-12-13,29.600.000,29.600.000,29.320.000,29.549.999,46002500,MSFT
2006-12-14,29.540.001,30.080.000,29.520.000,30.070.000,85866500,MSFT
2006-12-15,30.139.999,30.230.000,30.030.001,30.190.001,102783700,MSFT
2006-12-18,30.190.001,30.260.000,29.780.001,29.889.999,56986800,MSFT
2006-12-19,29.709.999,30.170.000,29.530.001,29.990.000,53822100,MSFT
2006-12-20,29.990.000,30.240.000,29.969.999,30.090.000,31202100,MSFT
2006-12-21,30.129.999,30.139.999,29.889.999,29.980.000,32270500,MSFT
2006-12-22,29.830.000,29.860.001,29.620.001,29.639.999,37971700,MSFT
2006-12-26,29.530.001,30.000.000,29.400.000,29.990.000,37098300,MSFT
2006-12-27,29.990.000,30.129.999,29.910.000,30.020.000,31248400,MSFT
2006-12-28,29.860.001,30.030.001,29.809.999,29.980.000,26690600,MSFT
2006-12-29,29.860.001,30.150.000,29.830.000,29.860.001,41739800,MSFT
2007-01-03,29.910.000,30.250.000,29.400.000,29.860.001,76935100,MSFT
2007-01-04,29.700.001,29.969.999,29.440.001,29.809.999,45774500,MSFT
2007-01-05,29.629.999,29.750.000,29.450.001,29.639.999,44607200,MSFT
2007-01-08,29.650.000,30.100.000,29.530.001,29.930.000,50220200,MSFT
2007-01-09,30.000.000,30.180.000,29.730.000,29.959.999,44636600,MSFT
2007-01-10,29.799.999,29.889.999,29.430.000,29.660.000,55017400,MSFT
2007-01-11,29.760.000,30.750.000,29.650.000,30.700.001,99464300,MSFT
2007-01-12,30.650.000,31.389.999,30.639.999,31.209.999,103972500,MSFT
2007-01-16,31.260.000,31.450.001,31.030.001,31.160.000,62379600,MSFT
2007-01-17,31.260.000,31.440.001,31.010.000,31.100.000,58519600,MSFT
2007-01-18,31.150.000,31.370.001,30.799.999,31.000.000,56364300,MSFT
2007-01-19,30.730.000,31.110.001,30.690.001,31.110.001,75826900,MSFT
2007-01-22,31.059.999,31.120.001,30.510.000,30.719.999,56143900,MSFT
2007-01-23,30.629.999,30.959.999,30.520.000,30.740.000,49171200,MSFT
2007-01-24,30.780.001,31.299.999,30.650.000,31.090.000,58527800,MSFT
2007-01-25,31.080.000,31.480.000,30.450.001,30.450.001,97378700,MSFT
2007-01-26,31.219.999,31.230.000,30.600.000,30.600.000,96103700,MSFT
2007-01-29,30.650.000,30.780.001,30.340.000,30.530.001,57605900,MSFT
2007-01-30,30.570.000,30.639.999,30.139.999,30.480.000,61900400,MSFT
2007-01-31,30.410.000,31.100.000,30.350.000,30.860.001,73968400,MSFT
2007-02-01,30.840.000,30.940.001,30.370.001,30.559.999,55355800,MSFT
2007-02-02,30.820.000,30.840.000,30.129.999,30.190.001,60401700,MSFT
2007-02-05,29.969.999,30.020.000,29.410.000,29.610.001,99102100,MSFT
2007-02-06,29.590.000,29.750.000,29.219.999,29.510.000,79281100,MSFT
2007-02-07,29.639.999,29.700.001,29.250.000,29.370.001,65145500,MSFT
2007-02-08,29.240.000,29.799.999,29.200.001,29.260.000,48749000,MSFT
2007-02-09,29.350.000,29.400.000,28.930.000,28.980.000,69823100,MSFT
2007-02-12,28.889.999,29.090.000,28.830.000,28.940.001,52774400,MSFT
2007-02-13,29.040.001,29.200.001,28.959.999,29.010.000,50348100,MSFT
2007-02-14,29.170.000,29.690.001,29.150.000,29.400.000,55588600,MSFT
2007-02-15,29.580.000,29.650.000,29.219.999,29.459.999,63858100,MSFT
2007-02-16,28.910.000,28.940.001,28.650.000,28.740.000,109340300,MSFT
2007-02-20,28.629.999,28.860.001,28.469.999,28.830.000,53978200,MSFT
2007-02-21,28.750.000,29.389.999,28.740.000,29.350.000,68604900,MSFT
2007-02-22,29.309.999,29.540.001,29.160.000,29.389.999,57754400,MSFT
2007-02-23,29.219.999,29.280.001,28.889.999,28.900.000,63787100,MSFT
2007-02-26,28.959.999,29.090.000,28.820.000,29.070.000,63481900,MSFT
2007-02-27,28.709.999,28.969.999,27.790.001,27.870.001,87143300,MSFT
2007-02-28,27.950.001,28.250.000,27.920.000,28.170.000,86333300,MSFT
2007-03-01,27.820.000,28.330.000,27.730.000,28.090.000,80175700,MSFT
2007-03-02,28.020.000,28.160.000,27.760.000,27.760.000,63254700,MSFT
2007-03-05,27.490.000,27.910.000,27.410.000,27.549.999,56454300,MSFT
2007-03-06,27.799.999,27.940.001,27.650.000,27.830.000,49361800,MSFT
2007-03-07,27.760.000,27.900.000,27.549.999,27.610.001,52044700,MSFT
2007-03-08,27.719.999,27.850.000,26.600.000,27.320.000,72175200,MSFT
2007-03-09,27.420.000,27.480.000,27.030.001,27.290.001,80125000,MSFT
2007-03-12,27.180.000,27.480.000,27.129.999,27.440.001,36516400,MSFT
2007-03-13,27.250.000,27.400.000,26.709.999,26.719.999,75169500,MSFT
2007-03-14,26.820.000,27.400.000,26.730.000,27.400.000,75730300,MSFT
2007-03-15,27.320.000,27.469.999,27.200.001,27.280.001,51757100,MSFT
2007-03-16,27.350.000,27.480.000,27.200.001,27.330.000,65055300,MSFT
2007-03-19,27.340.000,27.830.000,27.200.001,27.830.000,49412000,MSFT
2007-03-20,27.930.000,28.160.000,27.760.000,27.840.000,47902400,MSFT
2007-03-21,27.900.000,28.520.000,27.559.999,28.520.000,72808200,MSFT
2007-03-22,28.520.000,28.549.999,28.010.000,28.270.000,47934900,MSFT
2007-03-23,28.219.999,28.270.000,27.799.999,28.020.000,50519800,MSFT
2007-03-26,27.940.001,28.219.999,27.700.001,28.219.999,47491500,MSFT
2007-03-27,28.040.001,28.160.000,27.650.000,27.719.999,58979800,MSFT
2007-03-28,27.580.000,28.000.000,27.400.000,27.639.999,46947000,MSFT
2007-03-29,27.840.000,27.850.000,27.490.000,27.750.000,42629900,MSFT
2007-03-30,27.750.000,27.950.001,27.500.000,27.870.001,47061000,MSFT
2007-04-02,27.889.999,27.930.000,27.559.999,27.740.000,41977600,MSFT
2007-04-03,27.860.001,28.059.999,27.750.000,27.870.001,39821300,MSFT
2007-04-04,28.010.000,28.780.001,27.900.000,28.500.000,63244200,MSFT
2007-04-05,28.320.000,28.650.000,28.299.999,28.549.999,30131200,MSFT
2007-04-09,28.580.000,28.719.999,28.389.999,28.570.000,31384600,MSFT
2007-04-10,28.500.000,28.639.999,28.219.999,28.400.000,38643100,MSFT
2007-04-11,28.299.999,28.570.000,27.990.000,28.110.001,44050200,MSFT
2007-04-12,28.059.999,28.620.001,28.040.001,28.540.001,43762100,MSFT
2007-04-13,28.430.000,28.700.001,28.100.000,28.610.001,36002900,MSFT
2007-04-16,28.600.000,28.750.000,28.209.999,28.730.000,30740100,MSFT
2007-04-17,28.629.999,28.889.999,28.559.999,28.850.000,33170200,MSFT
2007-04-18,28.610.001,28.670.000,28.360.001,28.600.000,41778400,MSFT
2007-04-19,28.340.000,28.889.999,28.260.000,28.690.001,43648800,MSFT
2007-04-20,28.980.000,29.100.000,28.700.001,29.020.000,60311500,MSFT
2007-04-23,28.959.999,28.990.000,28.670.000,28.780.001,41739100,MSFT
2007-04-24,28.790.001,28.959.999,28.590.000,28.790.001,34236700,MSFT
2007-04-25,28.860.001,29.000.000,28.690.001,28.990.000,39475000,MSFT
2007-04-26,29.090.000,29.350.000,28.910.000,29.100.000,68760300,MSFT
2007-04-27,30.170.000,30.740.000,30.000.000,30.120.001,128298800,MSFT
2007-04-30,30.129.999,30.370.001,29.940.001,29.940.001,67788800,MSFT
2007-05-01,29.940.001,30.420.000,29.900.000,30.400.000,73539300,MSFT
2007-05-02,30.389.999,30.690.001,30.299.999,30.610.001,80686700,MSFT
2007-05-03,30.600.000,31.000.000,30.530.001,30.969.999,82036800,MSFT
2007-05-04,30.680.000,30.700.001,30.290.001,30.559.999,104385900,MSFT
2007-05-07,30.520.000,30.760.000,30.480.000,30.709.999,59889100,MSFT
2007-05-08,30.680.000,30.940.001,30.580.000,30.750.000,60551700,MSFT
2007-05-09,30.700.001,30.930.000,30.570.000,30.780.001,51735000,MSFT
2007-05-10,30.680.000,30.930.000,30.530.001,30.580.000,55398600,MSFT
2007-05-11,30.570.000,30.980.000,30.549.999,30.889.999,43425300,MSFT
2007-05-14,30.840.000,30.990.000,30.809.999,30.969.999,70188500,MSFT
2007-05-15,30.900.000,31.090.000,30.840.000,30.900.000,75013900,MSFT
2007-05-16,31.000.000,31.090.000,30.809.999,31.070.000,45833600,MSFT
2007-05-17,31.030.001,31.139.999,30.959.999,30.980.000,41045600,MSFT
2007-05-18,30.969.999,30.990.000,30.580.000,30.830.000,58453000,MSFT
2007-05-21,30.730.000,31.160.000,30.730.000,31.049.999,41836400,MSFT
2007-05-22,30.900.000,30.930.000,30.660.000,30.690.001,39999500,MSFT
